,timestamp,lat,long,flight number,k_mean
0,1609450136.0,11.02930894294936,107.300799457481,5X146,0
1,1609475134.0,11.020105803256772,107.30372127860817,BR391,0
2,1609468398.0,11.001320797204263,107.30924558042985,BR395,0
3,1609453498.0,10.252439220819587,106.26798824684408,CI5886,1
4,1609467260.0,11.049455848980475,107.29389703498606,CI781,0
5,1609493682.0,11.01696355066944,107.30468621367152,CI783,0
6,1609460362.0,11.101902873642867,106.02981367798569,CV7324,2
7,1609467860.0,11.091048937615234,107.27736010963427,CX767,0
8,1609497329.0,11.024053443957524,107.30248551033203,CX799,0
9,1609439592.0,11.080853801848685,107.28170760369736,CZ8175,0
10,1609502561.0,11.08504615681457,106.02238460796356,EK392,2
11,1609517089.0,11.0848707713605,106.0223101487348,EY975,2
12,1609444885.0,11.084648738753913,106.02221596842676,EY995,2
13,1609453433.0,11.063470455596155,107.28867613899038,FX5194,0
14,1609513635.0,10.98964513877804,107.31238703674144,JL759,0
15,1609486776.0,11.0997312664511,106.02882601150633,K6816,2
16,1609509239.0,10.990703772842288,107.31211131852687,KE683,0
17,1609441124.0,10.924493870025604,107.32595096020484,MU7053,0
18,1609443811.0,11.010465531845425,107.306629361459,NH833,0
19,1609509065.0,10.988190721483472,107.31276288593388,NH891,0
20,1609521681.0,11.033529303085738,107.29941147489532,OZ7353,0
21,1609471518.0,11.0619198855084,107.2892710220621,QH1123,0
22,1609510089.0,10.995921663699445,107.31072582294806,QH1143,0
23,1609491389.0,11.080028372154809,107.28205106987863,QH1153,0
24,1609498592.0,11.068408597448292,107.28675268279804,QH1173,0
25,1609510756.0,11.054071971745756,107.29221591523726,QH1313,0
26,1609486892.0,10.990783891778534,107.31209037807608,QH1321,0
27,1609479069.0,11.021624487847308,107.3032489756946,QH1501,0
28,1609494278.0,10.273980461433618,106.23797487898608,QH1522,1
29,1609514350.0,10.994594940627492,107.31108229219625,QH1541,0
30,1609502009.0,11.239087466546506,107.18908746654652,QH1547,0
31,1609515204.0,11.13353257502192,107.25706515004384,QH171,0
32,1609481829.0,11.148842801094986,107.248842801095,QH1971,0
33,1609465469.0,11.146687282715462,107.2500309240732,QH203,0
34,1609471895.0,11.063181175949811,107.2887874506332,QH205,0
35,1609478362.0,11.058693183269328,107.29049513090666,QH207,0
36,1609461988.0,10.988505669973746,107.31268178659666,QH209,0
37,1609504491.0,11.06661075843252,107.2874580688244,QH215,0
38,1609492112.0,10.92802200445958,107.32538467707236,QH241,0
39,1609500322.0,11.126190109826997,107.26083269219724,QH243,0
40,1609513807.0,10.990703772842288,107.31211131852687,QH247,0
41,1609520294.0,11.201364256387144,107.21659163245168,QH281,0
42,1609437746.0,11.203098268531658,107.2154120595407,QH283,0
43,1609517635.0,11.09616824729738,107.27510284513528,QH285,0
44,1609519454.0,11.083225247499271,106.02161435650189,QR970,2
45,1609445886.0,10.988190721483472,107.31276288593388,RH319,0
46,1609471220.0,10.266600883643209,106.247875552277,SQ178,1
47,1609493795.0,10.266819337265607,106.24757704140625,TR302,1
48,1609463673.0,11.06130696972628,107.28950497837592,VJ127,0
49,1609470848.0,11.123778598851835,107.26204575816293,VJ129,0
50,1609440248.0,11.104793746301668,107.27118540803724,VJ133,0
51,1609499964.0,11.08358344053202,107.28056274119704,VJ135,0
52,1609476638.0,11.054751411678684,107.2919652940562,VJ137,0
53,1609492606.0,10.959295656441643,107.31953043762776,VJ139,0
54,1609489762.0,10.990538613265729,107.3121544530629,VJ141,0
55,1609513342.0,11.2249150097883,107.19988667971774,VJ145,0
56,1609462306.0,11.053431816454076,107.2924512974672,VJ147,0
57,1609438625.0,11.185345583252731,107.227127444337,VJ151,0
58,1609437080.0,11.153980055489953,107.24597008323492,VJ155,0
